PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202350,2012-13,00,1610612760,OKC,22.0,13,0,104.0,12,26,0.462,0,0,0.0,9,17,0.529,13,13,26,4,4,3,4,13,33
202350,2013-14,00,1610612755,PHI,23.0,22,4,251.0,21,47,0.447,0,0,0.0,23,30,0.767,16,45,61,15,6,16,18,38,65
202351,2010-11,00,1610612750,MIN,24.0,42,0,419.0,55,154,0.357,17,60,0.283,33,42,0.786,23,47,70,28,12,7,19,44,160
202351,2011-12,00,1610612760,OKC,25.0,26,0,141.0,13,38,0.342,4,14,0.286,7,12,0.583,2,14,16,4,3,1,9,18,37
202351,2012-13,00,1610612750,MIN,26.0,4,0,31.0,2,10,0.2,0,4,0.0,6,6,1.0,0,4,4,3,2,0,0,3,10
201933,2010-11,00,1610612746,LAC,22.0,82,82,3112.0,696,1376,0.506,7,24,0.292,446,695,0.642,270,719,989,312,63,45,223,252,1845
201933,2011-12,00,1610612746,LAC,23.0,66,66,2392.0,561,1022,0.549,2,16,0.125,244,468,0.521,218,499,717,210,54,48,150,216,1368
201933,2012-13,00,1610612746,LAC,24.0,80,80,2598.0,577,1072,0.538,5,28,0.179,281,426,0.66,186,476,662,299,97,50,185,231,1440
201933,2013-14,00,1610612746,LAC,25.0,80,80,2863.0,718,1359,0.528,12,44,0.273,482,674,0.715,192,565,757,309,92,51,224,265,1930
201933,2014-15,00,1610612746,LAC,26.0,67,67,2356.0,574,1144,0.502,10,25,0.4,311,427,0.728,126,382,508,354,63,35,152,196,1469
201933,2015-16,00,1610612746,LAC,27.0,35,35,1170.0,301,603,0.499,6,18,0.333,141,194,0.727,51,243,294,170,28,17,83,95,749
201933,2016-17,00,1610612746,LAC,28.0,61,61,2076.0,479,971,0.493,38,113,0.336,320,421,0.76,112,385,497,300,57,22,142,157,1316
201933,2017-18,00,1610612746,LAC,29.0,33,33,1139.0,255,578,0.441,64,187,0.342,172,219,0.785,46,216,262,179,29,9,99,78,746
201933,2017-18,00,1610612765,DET,29.0,25,25,831.0,181,418,0.433,47,135,0.348,87,111,0.784,27,139,166,155,11,9,66,61,496
201933,2017-18,00,0,TOT,29.0,58,58,1970.0,436,996,0.438,111,322,0.345,259,330,0.785,73,355,428,334,40,18,165,139,1242
201933,2018-19,00,1610612765,DET,30.0,75,75,2622.0,619,1341,0.462,189,522,0.362,414,550,0.753,100,465,565,402,52,28,253,199,1841
201934,2009-10,00,1610612763,MEM,23.0,68,13,883.0,77,131,0.588,0,0,0.0,54,93,0.581,85,158,243,11,15,89,43,162,208
201934,2010-11,00,1610612763,MEM,24.0,45,0,369.0,17,39,0.436,0,0,0.0,19,35,0.543,24,51,75,4,9,15,17,73,53
201934,2010-11,00,1610612745,HOU,24.0,2,0,4.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,3,0
201934,2010-11,00,0,TOT,24.0,47,0,373.0,17,40,0.425,0,0,0.0,19,35,0.543,24,51,75,4,9,16,17,76,53
201934,2011-12,00,1610612745,HOU,25.0,5,0,23.0,3,3,1.0,0,0,0.0,0,0,0.0,1,6,7,0,0,2,0,5,6
201934,2011-12,00,1610612757,POR,25.0,15,3,116.0,8,18,0.444,0,0,0.0,13,20,0.65,15,20,35,0,1,8,8,15,29
201934,2011-12,00,0,TOT,25.0,20,3,139.0,11,21,0.524,0,0,0.0,13,20,0.65,16,26,42,0,1,10,8,20,35
201934,2012-13,00,1610612760,OKC,26.0,66,4,770.0,64,106,0.604,0,0,0.0,32,53,0.604,69,126,195,11,30,60,41,148,160
201934,2013-14,00,1610612760,OKC,27.0,23,0,192.0,13,23,0.565,0,0,0.0,1,5,0.2,9,31,40,1,4,9,14,47,27
201935,2009-10,00,1610612760,OKC,20.0,76,0,1738.0,233,578,0.403,93,248,0.375,194,240,0.808,47,197,244,137,80,20,106,200,753
201935,2010-11,00,1610612760,OKC,21.0,82,5,2189.0,298,684,0.436,113,324,0.349,289,343,0.843,42,213,255,176,92,24,106,207,998
201935,2011-12,00,1610612760,OKC,22.0,62,2,1946.0,309,629,0.491,114,292,0.39,312,369,0.846,30,222,252,229,62,15,137,150,1044
201935,2012-13,00,1610612745,HOU,23.0,78,78,2985.0,585,1337,0.438,179,486,0.368,674,792,0.851,62,317,379,455,142,38,295,178,2023
201935,2013-14,00,1610612745,HOU,24.0,73,73,2777.0,549,1205,0.456,177,483,0.366,576,665,0.866,61,283,344,446,115,29,265,177,1851
201935,2014-15,00,1610612745,HOU,25.0,81,81,2981.0,647,1470,0.44,208,555,0.375,715,824,0.868,75,384,459,565,154,60,321,208,2217
201935,2015-16,00,1610612745,HOU,26.0,82,82,3125.0,710,1617,0.439,236,657,0.359,720,837,0.86,63,438,501,612,139,51,374,229,2376
201935,2016-17,00,1610612745,HOU,27.0,81,81,2947.0,674,1533,0.44,262,756,0.347,746,881,0.847,95,564,659,907,121,38,464,215,2356
201935,2017-18,00,1610612745,HOU,28.0,72,72,2551.0,651,1449,0.449,265,722,0.367,624,727,0.858,41,348,389,630,126,50,315,169,2191
201935,2018-19,00,1610612745,HOU,29.0,78,78,2867.0,843,1909,0.442,378,1028,0.368,754,858,0.879,66,452,518,586,158,58,387,244,2818
201936,2009-10,00,1610612758,SAC,20.0,72,72,2677.0,533,1165,0.458,36,141,0.255,348,465,0.748,66,314,380,414,109,26,216,204,1450
201936,2010-11,00,1610612758,SAC,21.0,57,53,2107.0,382,933,0.409,43,148,0.291,205,266,0.771,46,229,275,319,85,30,184,143,1012
201936,2011-12,00,1610612758,SAC,22.0,63,61,2162.0,408,900,0.453,20,99,0.202,201,258,0.779,64,225,289,283,84,29,171,136,1037
201936,2012-13,00,1610612758,SAC,23.0,65,61,2016.0,366,765,0.478,45,133,0.338,210,271,0.775,56,231,287,229,90,27,128,133,987
201936,2013-14,00,1610612740,NOP,24.0,72,22,2028.0,391,897,0.436,21,95,0.221,239,310,0.771,76,265,341,363,84,21,175,155,1042
201936,2014-15,00,1610612740,NOP,25.0,79,76,2690.0,521,1165,0.447,69,227,0.304,202,291,0.694,82,334,416,521,100,37,246,198,1313
201936,2015-16,00,1610612740,NOP,26.0,25,25,765.0,136,314,0.433,33,85,0.388,74,93,0.796,20,109,129,164,32,8,73,66,379
201936,2016-17,00,1610612740,NOP,27.0,26,0,474.0,91,227,0.401,21,70,0.3,45,58,0.776,6,80,86,91,23,4,39,41,248
201936,2016-17,00,1610612758,SAC,27.0,14,6,314.0,59,143,0.413,21,48,0.438,24,34,0.706,7,44,51,33,12,5,22,19,163
201936,2016-17,00,0,TOT,27.0,40,6,788.0,150,370,0.405,42,118,0.356,69,92,0.75,13,124,137,124,35,9,61,60,411
201936,2017-18,00,1610612763,MEM,28.0,52,32,1607.0,366,809,0.452,114,286,0.399,164,209,0.785,44,221,265,269,57,17,117,96,1010
201936,2018-19,00,1610612754,IND,29.0,69,18,1402.0,257,660,0.389,77,216,0.356,115,160,0.719,33,168,201,166,58,18,118,117,706
201937,2011-12,00,1610612750,MIN,21.0,41,31,1404.0,139,389,0.357,32,94,0.34,126,157,0.803,21,150,171,336,91,8,131,97,436
201937,2012-13,00,1610612750,MIN,22.0,57,47,1691.0,185,514,0.36,27,92,0.293,211,264,0.799,44,185,229,418,137,5,172,143,608
201937,2013-14,00,1610612750,MIN,23.0,82,82,2638.0,255,670,0.381,44,133,0.331,227,283,0.802,61,281,342,704,191,11,221,218,781
201937,2014-15,00,1610612750,MIN,24.0,22,22,692.0,78,219,0.356,13,51,0.255,57,71,0.803,19,106,125,193,38,1,64,59,226
201937,2015-16,00,1610612750,MIN,25.0,76,76,2323.0,219,586,0.374,62,190,0.326,266,314,0.847,40,286,326,658,162,10,193,201,766
201937,2016-17,00,1610612750,MIN,26.0,75,75,2469.0,261,650,0.402,60,196,0.306,254,285,0.891,68,237,305,682,128,10,195,202,836
201937,2017-18,00,1610612762,UTA,27.0,77,77,2254.0,346,827,0.418,96,273,0.352,220,254,0.866,44,307,351,410,121,11,207,206,1008
201937,2018-19,00,1610612762,UTA,28.0,68,67,1899.0,295,730,0.404,79,254,0.311,195,228,0.855,33,210,243,416,91,10,180,180,864
201938,2009-10,00,1610612750,MIN,21.0,81,81,2339.0,397,952,0.417,77,215,0.358,223,270,0.826,24,167,191,356,82,2,233,98,1094
201938,2010-11,00,1610612750,MIN,22.0,53,8,983.0,108,296,0.365,31,100,0.31,32,42,0.762,12,65,77,182,34,3,113,58,279
201938,2011-12,00,1610612745,HOU,23.0,11,0,135.0,12,41,0.293,2,9,0.222,11,14,0.786,1,7,8,28,3,1,9,8,37
201938,2011-12,00,1610612757,POR,23.0,18,1,281.0,34,90,0.378,8,25,0.32,18,25,0.72,7,24,31,68,3,1,27,15,94
201938,2011-12,00,0,TOT,23.0,29,1,416.0,46,131,0.351,10,34,0.294,29,39,0.744,8,31,39,96,6,2,36,23,131
201939,2009-10,00,1610612744,GSW,22.0,80,77,2896.0,528,1143,0.462,166,380,0.437,177,200,0.885,48,308,356,472,152,19,243,252,1399
201939,2010-11,00,1610612744,GSW,23.0,74,74,2489.0,505,1053,0.48,151,342,0.442,212,227,0.934,52,234,286,432,109,20,226,233,1373
201939,2011-12,00,1610612744,GSW,24.0,26,23,732.0,145,296,0.49,55,121,0.455,38,47,0.809,15,73,88,138,39,8,65,62,383
201939,2012-13,00,1610612744,GSW,25.0,78,78,2983.0,626,1388,0.451,272,600,0.453,262,291,0.9,59,255,314,539,126,12,240,198,1786
201939,2013-14,00,1610612744,GSW,26.0,78,78,2846.0,652,1383,0.471,261,615,0.424,308,348,0.885,46,288,334,666,128,14,294,194,1873
201939,2014-15,00,1610612744,GSW,27.0,80,80,2613.0,653,1341,0.487,286,646,0.443,308,337,0.914,56,285,341,619,163,16,249,158,1900
201939,2015-16,00,1610612744,GSW,28.0,79,79,2700.0,805,1598,0.504,402,886,0.454,363,400,0.908,68,362,430,527,169,15,262,161,2375
201939,2016-17,00,1610612744,GSW,29.0,79,79,2639.0,675,1443,0.468,324,789,0.411,325,362,0.898,61,292,353,524,142,17,239,183,1999
201939,2017-18,00,1610612744,GSW,30.0,51,51,1631.0,428,864,0.495,212,501,0.423,278,302,0.921,36,225,261,310,80,8,153,114,1346
201939,2018-19,00,1610612744,GSW,31.0,69,69,2331.0,632,1340,0.472,354,810,0.437,263,287,0.916,45,324,369,361,92,25,192,166,1881
201941,2009-10,00,1610612752,NYK,22.0,24,0,252.0,41,92,0.446,0,2,0.0,15,21,0.714,32,29,61,7,10,9,12,37,97
201941,2009-10,00,1610612745,HOU,22.0,23,0,372.0,58,109,0.532,0,0,0.0,31,47,0.66,44,70,114,13,4,12,18,55,147
201941,2009-10,00,0,TOT,22.0,47,0,624.0,99,201,0.493,0,2,0.0,46,68,0.676,76,99,175,20,14,21,30,92,244
201941,2010-11,00,1610612745,HOU,23.0,72,11,1125.0,173,352,0.491,0,2,0.0,60,85,0.706,128,178,306,29,14,52,62,157,406
201941,2011-12,00,1610612745,HOU,24.0,32,7,469.0,68,135,0.504,0,3,0.0,25,39,0.641,47,108,155,14,9,21,24,60,161
201941,2011-12,00,1610612747,LAL,24.0,7,1,82.0,14,30,0.467,0,0,0.0,5,8,0.625,14,17,31,2,5,6,7,11,33
201941,2011-12,00,0,TOT,24.0,39,8,551.0,82,165,0.497,0,3,0.0,30,47,0.638,61,125,186,16,14,27,31,71,194
201941,2012-13,00,1610612747,LAL,25.0,29,1,458.0,77,155,0.497,0,2,0.0,40,61,0.656,82,84,166,13,8,19,26,55,194
201941,2013-14,00,1610612747,LAL,26.0,72,32,1500.0,286,521,0.549,0,1,0.0,124,181,0.685,194,341,535,54,29,64,75,172,696
201941,2014-15,00,1610612747,LAL,27.0,70,57,1874.0,357,777,0.459,3,11,0.273,124,168,0.738,174,382,556,103,34,52,106,164,841
201941,2015-16,00,1610612754,IND,28.0,73,11,1513.0,278,549,0.506,0,1,0.0,89,125,0.712,156,295,451,87,36,37,92,155,645
201941,2016-17,00,1610612750,MIN,29.0,7,0,47.0,5,13,0.385,0,0,0.0,2,2,1.0,8,6,14,0,1,0,4,9,12
201942,2009-10,00,1610612761,TOR,20.0,77,65,1664.0,255,512,0.498,4,16,0.25,148,194,0.763,66,157,223,53,43,18,62,176,662
201942,2010-11,00,1610612761,TOR,21.0,82,82,2851.0,539,1154,0.467,5,52,0.096,327,402,0.813,75,240,315,148,85,31,144,217,1410
201942,2011-12,00,1610612761,TOR,22.0,63,63,2206.0,381,903,0.422,24,92,0.261,268,331,0.81,40,171,211,128,48,17,123,162,1054
201942,2012-13,00,1610612761,TOR,23.0,82,82,3013.0,548,1231,0.445,34,120,0.283,355,427,0.831,48,272,320,204,76,24,151,173,1485
201942,2013-14,00,1610612761,TOR,24.0,79,79,3017.0,604,1407,0.429,64,210,0.305,519,630,0.824,51,292,343,313,86,28,176,197,1791
201942,2014-15,00,1610612761,TOR,25.0,60,60,2100.0,409,990,0.413,25,88,0.284,361,434,0.832,41,236,277,210,73,11,137,122,1204
201942,2015-16,00,1610612761,TOR,26.0,78,78,2804.0,614,1377,0.446,47,139,0.338,555,653,0.85,64,285,349,315,81,21,175,167,1830
201942,2016-17,00,1610612761,TOR,27.0,74,74,2620.0,721,1545,0.467,33,124,0.266,545,647,0.842,70,316,386,290,78,13,180,134,2020
201942,2017-18,00,1610612761,TOR,28.0,80,80,2712.0,645,1413,0.456,89,287,0.31,461,559,0.825,59,256,315,417,85,22,175,151,1840
201942,2018-19,00,1610612759,SAS,29.0,77,77,2688.0,631,1313,0.481,7,45,0.156,366,441,0.83,54,408,462,475,86,36,199,177,1635
201943,2009-10,00,1610612749,MIL,20.0,82,82,2671.0,451,1216,0.371,145,388,0.374,223,273,0.817,49,233,282,470,105,18,200,191,1270
201943,2010-11,00,1610612749,MIL,21.0,63,61,2169.0,361,926,0.39,98,303,0.323,199,246,0.809,42,192,234,305,95,21,146,131,1019
201943,2011-12,00,1610612749,MIL,22.0,66,66,2331.0,469,1121,0.418,129,388,0.332,193,239,0.808,49,177,226,365,104,22,146,114,1260
201943,2012-13,00,1610612749,MIL,23.0,80,80,2897.0,497,1247,0.399,173,461,0.375,230,281,0.819,59,187,246,521,125,10,203,155,1397
201943,2013-14,00,1610612765,DET,24.0,80,79,2728.0,423,1135,0.373,154,457,0.337,241,321,0.751,59,185,244,609,101,8,215,157,1241
201943,2014-15,00,1610612765,DET,25.0,41,41,1173.0,218,543,0.401,76,211,0.36,120,143,0.839,21,83,104,272,44,4,90,64,632
201943,2015-16,00,1610612765,DET,26.0,23,1,416.0,53,143,0.371,24,77,0.312,27,38,0.711,5,41,46,70,11,2,22,24,157
201943,2015-16,00,1610612753,ORL,26.0,25,6,452.0,59,161,0.366,27,78,0.346,30,40,0.75,11,39,50,100,18,5,35,33,175
201943,2015-16,00,0,TOT,26.0,48,7,868.0,112,304,0.368,51,155,0.329,57,78,0.731,16,80,96,170,29,7,57,57,332
201943,2016-17,00,1610612752,NYK,27.0,58,11,1428.0,163,429,0.38,68,200,0.34,102,135,0.756,21,131,152,287,55,4,106,84,496
201943,2016-17,00,1610612764,WAS,27.0,23,2,374.0,29,106,0.274,11,52,0.212,12,17,0.706,8,36,44,108,15,0,22,32,81
201943,2016-17,00,0,TOT,27.0,81,13,1801.0,192,535,0.359,79,252,0.313,114,152,0.75,29,167,196,395,70,4,128,116,577
201943,2017-18,00,1610612749,MIL,28.0,14,0,205.0,27,72,0.375,9,33,0.273,10,10,1.0,5,26,31,44,6,4,18,11,73
201944,2009-10,00,1610612751,NJN,23.0,78,9,1764.0,261,651,0.401,31,100,0.31,103,144,0.715,46,302,348,223,43,10,124,126,656
201944,2010-11,00,1610612751,NJN,24.0,10,0,206.0,29,73,0.397,4,12,0.333,5,10,0.5,3,33,36,31,5,0,25,21,67
201944,2010-11,00,1610612745,HOU,24.0,11,0,84.0,14,42,0.333,2,10,0.2,9,11,0.818,1,14,15,7,4,0,8,4,39
201944,2010-11,00,0,TOT,24.0,21,0,290.0,43,115,0.374,6,22,0.273,14,21,0.667,4,47,51,38,9,0,33,25,106
201944,2011-12,00,1610612745,HOU,25.0,12,0,181.0,20,57,0.351,8,19,0.421,6,12,0.5,2,26,28,10,4,1,10,16,54
201944,2011-12,00,1610612758,SAC,25.0,18,0,369.0,65,141,0.461,8,27,0.296,21,34,0.618,11,63,74,55,16,6,33,19,159
201944,2011-12,00,0,TOT,25.0,30,0,550.0,85,198,0.429,16,46,0.348,27,46,0.587,13,89,102,65,20,7,43,35,213
201944,2012-13,00,1610612738,BOS,26.0,24,0,318.0,48,97,0.495,5,15,0.333,9,21,0.429,4,40,44,38,11,2,22,13,110
201945,2009-10,00,1610612766,CHA,22.0,43,0,355.0,37,104,0.356,4,19,0.211,35,47,0.745,15,40,55,13,10,9,14,25,113
201945,2010-11,00,1610612766,CHA,23.0,68,30,1661.0,259,570,0.454,7,36,0.194,128,163,0.785,49,158,207,101,50,32,64,118,653
201945,2011-12,00,1610612766,CHA,24.0,55,55,1831.0,332,723,0.459,11,47,0.234,155,204,0.76,64,161,225,126,49,20,100,128,830
201945,2012-13,00,1610612766,CHA,25.0,68,58,2133.0,382,855,0.447,33,100,0.33,258,313,0.824,55,195,250,177,68,34,108,149,1055
201945,2013-14,00,1610612766,CHA,26.0,77,77,2461.0,403,930,0.433,40,115,0.348,235,309,0.761,31,279,310,199,51,32,113,159,1081
201945,2014-15,00,1610612766,CHA,27.0,80,72,2315.0,370,847,0.437,45,136,0.331,184,217,0.848,36,237,273,206,51,22,110,135,969
201945,2015-16,00,1610612757,POR,28.0,72,0,1431.0,232,529,0.439,48,136,0.353,112,146,0.767,30,181,211,75,39,19,68,87,624
201945,2016-17,00,1610612755,PHI,29.0,72,41,1667.0,234,553,0.423,61,173,0.353,133,165,0.806,34,151,185,112,40,15,62,129,662
201946,2009-10,00,1610612754,IND,24.0,29,1,511.0,81,225,0.36,0,4,0.0,84,113,0.743,60,78,138,28,17,8,21,70,246
201946,2010-11,00,1610612754,IND,25.0,70,29,1535.0,285,613,0.465,0,2,0.0,197,253,0.779,145,221,366,41,37,15,76,160,767
201946,2011-12,00,1610612754,IND,26.0,66,0,1442.0,194,479,0.405,0,1,0.0,226,278,0.813,113,177,290,30,54,9,65,159,614
201946,2012-13,00,1610612754,IND,27.0,81,8,1366.0,176,407,0.432,0,3,0.0,216,300,0.72,161,212,373,36,29,18,78,152,568
201946,2013-14,00,1610612761,TOR,28.0,64,4,978.0,93,196,0.474,0,2,0.0,126,185,0.681,120,167,287,17,28,19,47,132,312
201946,2014-15,00,1610612761,TOR,29.0,74,8,1058.0,86,165,0.521,1,7,0.143,97,139,0.698,106,159,265,21,30,15,20,141,270
201946,2015-16,00,1610612766,CHA,30.0,44,0,343.0,32,71,0.451,2,3,0.667,38,65,0.585,40,49,89,8,12,7,12,55,104
201947,2009-10,00,1610612756,PHX,22.0,51,0,383.0,56,151,0.371,2,5,0.4,26,36,0.722,18,44,62,21,7,13,23,25,140
201947,2010-11,00,1610612756,PHX,23.0,9,0,72.0,12,31,0.387,0,0,0.0,5,10,0.5,4,13,17,4,1,3,2,6,29
201947,2010-11,00,1610612753,ORL,23.0,33,0,392.0,56,127,0.441,0,5,0.0,22,37,0.595,33,51,84,5,7,15,26,39,134
201947,2010-11,00,0,TOT,23.0,42,0,464.0,68,158,0.43,0,5,0.0,27,47,0.574,37,64,101,9,8,18,28,45,163
201947,2011-12,00,1610612753,ORL,24.0,45,1,559.0,51,139,0.367,0,0,0.0,21,29,0.724,35,89,124,18,12,32,25,72,123
201947,2012-13,00,1610612747,LAL,25.0,59,36,1363.0,170,386,0.44,35,104,0.337,53,76,0.697,82,243,325,65,36,44,62,102,428
201947,2013-14,00,1610612739,CLE,26.0,45,17,698.0,90,240,0.375,40,116,0.345,14,24,0.583,20,107,127,16,16,19,30,61,234
201947,2013-14,00,1610612752,NYK,26.0,9,0,70.0,7,21,0.333,1,6,0.167,8,10,0.8,2,14,16,2,1,6,1,6,23
201947,2013-14,00,0,TOT,26.0,54,17,768.0,97,261,0.372,41,122,0.336,22,34,0.647,22,121,143,18,17,25,31,67,257
201947,2014-15,00,1610612751,BKN,27.0,10,0,93.0,11,30,0.367,4,14,0.286,1,4,0.25,1,22,23,3,3,4,6,12,27
201948,2009-10,00,1610612765,DET,22.0,69,4,915.0,137,295,0.464,29,95,0.305,46,56,0.821,34,140,174,34,25,26,48,114,349
201948,2010-11,00,1610612765,DET,23.0,72,16,1446.0,193,471,0.41,69,172,0.401,82,108,0.759,64,210,274,78,39,39,59,165,537
201948,2011-12,00,1610612765,DET,24.0,41,4,603.0,73,227,0.322,13,62,0.21,35,43,0.814,14,77,91,33,22,21,40,62,194
201948,2012-13,00,1610612765,DET,25.0,24,0,348.0,43,97,0.443,21,40,0.525,15,18,0.833,10,53,63,21,5,8,13,43,122
201948,2012-13,00,1610612763,MEM,25.0,31,0,328.0,47,111,0.423,20,58,0.345,11,16,0.688,6,54,60,21,9,14,16,39,125
201948,2012-13,00,0,TOT,25.0,55,0,676.0,90,208,0.433,41,98,0.418,26,34,0.765,16,107,123,42,14,22,29,82,247
201948,2013-14,00,1610612761,TOR,26.0,8,0,33.0,3,13,0.231,0,8,0.0,2,3,0.667,2,5,7,2,0,0,0,4,8
201948,2013-14,00,1610612759,SAS,26.0,14,1,115.0,21,55,0.382,12,29,0.414,4,7,0.571,3,17,20,6,4,4,5,14,58
201948,2013-14,00,0,TOT,26.0,22,1,148.0,24,68,0.353,12,37,0.324,6,10,0.6,5,22,27,8,4,4,5,18,66
201948,2014-15,00,1610612759,SAS,27.0,26,4,268.0,40,115,0.348,19,57,0.333,4,4,1.0,6,55,61,9,8,3,18,30,103
201948,2014-15,00,1610612737,ATL,27.0,8,0,76.0,10,26,0.385,5,14,0.357,1,2,0.5,4,10,14,8,4,2,5,9,26
201948,2014-15,00,0,TOT,27.0,34,4,344.0,50,141,0.355,24,71,0.338,5,6,0.833,10,65,75,17,12,5,23,39,129
201949,2009-10,00,1610612741,CHI,23.0,65,11,757.0,95,210,0.452,15,46,0.326,51,70,0.729,34,94,128,48,21,43,62,126,256
201949,2010-11,00,1610612741,CHI,24.0,13,0,123.0,17,41,0.415,2,9,0.222,6,13,0.462,6,18,24,14,8,9,18,25,42
201949,2010-11,00,1610612761,TOR,24.0,25,25,699.0,91,196,0.464,6,25,0.24,41,58,0.707,31,87,118,75,25,28,46,70,229
201949,2010-11,00,0,TOT,24.0,38,25,821.0,108,237,0.456,8,34,0.235,47,71,0.662,37,105,142,89,33,37,64,95,271
201949,2011-12,00,1610612761,TOR,25.0,62,40,1561.0,233,518,0.45,19,60,0.317,81,115,0.704,74,218,292,122,71,84,101,177,566
201949,2012-13,00,1610612758,SAC,26.0,54,11,878.0,117,283,0.413,2,21,0.095,40,67,0.597,49,96,145,58,41,50,68,99,276
201949,2013-14,00,1610612763,MEM,27.0,52,4,956.0,143,308,0.464,22,87,0.253,76,90,0.844,60,106,166,111,42,57,66,102,384
201949,2014-15,00,1610612761,TOR,28.0,70,17,1370.0,238,404,0.589,11,51,0.216,67,102,0.657,61,196,257,95,54,70,79,155,554
201949,2015-16,00,1610612761,TOR,29.0,57,32,926.0,114,240,0.475,20,66,0.303,39,68,0.574,28,98,126,67,29,33,54,84,287
201949,2016-17,00,1610612748,MIA,30.0,76,5,2085.0,368,769,0.479,87,256,0.34,152,215,0.707,66,310,376,276,76,86,171,197,975
201949,2017-18,00,1610612748,MIA,31.0,73,41,1943.0,309,614,0.503,57,185,0.308,113,162,0.698,61,297,358,280,70,51,141,192,788
201949,2018-19,00,1610612748,MIA,32.0,55,33,1164.0,164,379,0.433,50,149,0.336,50,70,0.714,22,154,176,135,35,27,74,114,428
201950,2009-10,00,1610612755,PHI,20.0,73,51,1767.0,230,520,0.442,62,159,0.39,65,86,0.756,56,135,191,280,79,18,156,153,587
201950,2010-11,00,1610612755,PHI,21.0,82,82,2901.0,446,999,0.446,81,222,0.365,172,209,0.823,68,264,332,531,120,29,218,203,1145
201950,2011-12,00,1610612755,PHI,22.0,65,65,2196.0,360,834,0.432,65,171,0.38,94,120,0.783,57,155,212,290,103,18,135,137,879
201950,2012-13,00,1610612755,PHI,23.0,78,78,2926.0,555,1288,0.431,91,247,0.368,182,242,0.752,89,240,329,625,123,32,292,170,1383
201950,2013-14,00,1610612740,NOP,24.0,34,34,1143.0,203,454,0.447,30,77,0.39,51,63,0.81,28,114,142,268,56,12,105,92,487
201950,2014-15,00,1610612740,NOP,25.0,40,37,1303.0,238,534,0.446,51,135,0.378,65,76,0.855,32,103,135,274,63,23,91,110,592
201950,2015-16,00,1610612740,NOP,26.0,65,23,1831.0,410,935,0.439,87,259,0.336,182,216,0.843,27,168,195,391,88,22,167,148,1089
201950,2016-17,00,1610612740,NOP,27.0,67,61,2190.0,405,893,0.454,100,281,0.356,119,168,0.708,46,218,264,488,100,44,194,133,1029
201950,2017-18,00,1610612740,NOP,28.0,81,81,2927.0,615,1244,0.494,120,356,0.337,187,238,0.786,62,303,365,486,123,64,213,201,1537
201950,2018-19,00,1610612740,NOP,29.0,67,67,2402.0,547,1159,0.472,118,363,0.325,208,271,0.768,75,259,334,518,109,54,210,148,1420
201951,2009-10,00,1610612743,DEN,22.0,65,8,1318.0,201,390,0.515,34,83,0.41,106,140,0.757,42,82,124,203,48,2,82,89,542
201951,2010-11,00,1610612743,DEN,23.0,80,31,2103.0,346,688,0.503,69,171,0.404,172,225,0.764,67,142,209,377,80,4,137,133,933
201951,2011-12,00,1610612743,DEN,24.0,61,61,2124.0,374,767,0.488,73,200,0.365,178,216,0.824,54,173,227,401,82,6,149,94,999
201951,2012-13,00,1610612743,DEN,25.0,73,71,2513.0,448,971,0.461,85,232,0.366,235,311,0.756,36,162,198,501,107,8,182,135,1216
201951,2013-14,00,1610612743,DEN,26.0,62,61,2222.0,347,806,0.431,72,202,0.356,324,406,0.798,40,175,215,543,100,10,200,113,1090
201951,2014-15,00,1610612743,DEN,27.0,75,75,2665.0,404,926,0.436,70,205,0.341,265,363,0.73,42,192,234,720,92,9,185,128,1143
201951,2015-16,00,1610612745,HOU,28.0,53,12,1176.0,111,287,0.387,31,94,0.33,56,80,0.7,20,69,89,180,43,6,82,71,309
201951,2015-16,00,1610612754,IND,28.0,13,1,235.0,28,67,0.418,5,14,0.357,3,6,0.5,6,25,31,57,10,1,13,16,64
201951,2015-16,00,0,TOT,28.0,66,13,1411.0,139,354,0.393,36,108,0.333,59,86,0.686,26,94,120,237,53,7,95,87,373
201951,2016-17,00,1610612758,SAC,29.0,69,25,1732.0,237,522,0.454,34,118,0.288,173,217,0.797,44,135,179,334,74,6,129,119,681
201952,2009-10,00,1610612737,ATL,22.0,71,3,719.0,90,227,0.396,7,32,0.219,41,49,0.837,5,62,67,122,34,11,50,82,228
201952,2010-11,00,1610612737,ATL,23.0,70,7,963.0,133,304,0.438,18,48,0.375,77,97,0.794,11,91,102,138,45,25,64,82,361
201952,2011-12,00,1610612737,ATL,24.0,66,66,2183.0,320,672,0.476,51,149,0.342,140,185,0.757,21,138,159,321,106,37,134,145,831
201952,2012-13,00,1610612737,ATL,25.0,80,78,2628.0,439,974,0.451,89,248,0.359,199,226,0.881,25,155,180,579,117,28,230,181,1166
201952,2013-14,00,1610612737,ATL,26.0,79,79,2542.0,456,1040,0.438,74,225,0.329,318,376,0.846,34,174,208,528,89,17,232,158,1304
